# Google_Product_Taxonomy_Version: 2015-02-19
772 - Adultos
780 - Adultos > Armas
2214 - Adultos > Armas > Acessórios e cuidados para armas
503026 - Adultos > Armas > Acessórios e cuidados para armas > Acessórios e equipamentos de recarga
499857 - Adultos > Armas > Acessórios e cuidados para armas > Acessórios e equipamentos de recarga > Prensas para recarga de munição
505762 - Adultos > Armas > Acessórios e cuidados para armas > Caixas e suportes de munição
1822 - Adultos > Armas > Acessórios e cuidados para armas > Canhões elétricos
1783 - Adultos > Armas > Acessórios e cuidados para armas > Coldres para armas
499853 - Adultos > Armas > Acessórios e cuidados para armas > Correias para armas
1806 - Adultos > Armas > Acessórios e cuidados para armas > Culatras
503021 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas
499856 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Esponjas para limpeza de armas
499855 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Panos e cotonetes para limpeza de armas
499854 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Solventes para limpeza de armas
5067 - Adultos > Armas > Acessórios e cuidados para armas > Luzes de arma
500048 - Adultos > Armas > Acessórios e cuidados para armas > Maletas e bolsas para armas
781 - Adultos > Armas > Acessórios e cuidados para armas > Munição
3924 - Adultos > Armas > Armas de bastão
727 - Adultos > Armas > Armas imobilizadoras
3437 - Adultos > Armas > Chicotes
3666 - Adultos > Armas > Espadas
3694 - Adultos > Armas > Estrelas de arremesso
6109 - Adultos > Armas > Facas militares
7175 - Adultos > Armas > Lanças e azagaias
3092 - Adultos > Armas > Nunchaku
782 - Adultos > Armas > Pistolas
7567 - Adultos > Armas > Porretes e bastões
3833 - Adultos > Armas > Soqueiras de metal
726 - Adultos > Armas > Spray de pimenta
773 - Adultos > Erótico
778 - Adultos > Erótico > Brinquedos eróticos
5055 - Adultos > Erótico > Comidas afrodisíacas
776 - Adultos > Erótico > DVDs e vídeos eróticos
6040 - Adultos > Erótico > Jogos eróticos
6536 - Adultos > Erótico > Kits para pole dancing
779 - Adultos > Erótico > Livros eróticos
4060 - Adultos > Erótico > Revistas eróticas
774 - Adultos > Erótico > Roupas eróticas
412 - Alimentos, bebidas e tabaco
2652 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Bandeiras automotivas
8145 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Capas para engates de reboque de veículos
7022 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Capas para placas de veículos
8464 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Capas para volantes
8469 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Conjuntos de acessórios para decoração de veículos
5995 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Emblemas e enfeites para capô de veículos
2588 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Enfeites para antenas
8478 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Enfeites para espelhos retrovisores
8463 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Foles do câmbio para veículos
8142 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Manípulos do câmbio para veículos
5994 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Molduras para placas de veículos
2789 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Odorizadores para carro
2722 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Pintura decorativa
2248 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Placas para veículos motorizados
8298 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Suportes para placas de veículos
7532 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Decoração automotiva > Ímãs para veículos
8236 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos
499929 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Aparelhos para teste de baterias automotivas
3326 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Cabos para chupeta para veículos
7414 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Carregadores de bateria para automóveis
6482 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Dispositivos de diagnóstico para veículos
5068 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Equipamentos para chupeta para veículos
8259 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Ferramentas de alinhamento e remoção da embreagem para veículos motorizados
8261 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Ferramentas para reparos de pneus
8260 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Kits de reparos para freios de veículos motorizados
2647 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Kits para reparo do para-brisa
499774 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Ferramentas especializadas e de reparos para veículos > Massa para carroceria de veículos
2788 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo
2770 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Aditivos de desempenho automotivos
2517 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Aditivos do sistema de arrefecimento para veículos
2635 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Anticongelante para veículos
2881 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Desengordurante de motor para veículos
2513 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Fluido da direção hidráulica para veículos
2916 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Fluido da embreagem hidráulica para veículos
3051 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Fluido de freio para veículos
2688 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Fluido de transmissão para veículos
2719 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Limpadores do sistema de combustível para veículos
2943 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Líquido de limpeza do para-brisa para veículos
2735 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Óleo de engrenagem
3044 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Fluidos de veículo > Óleo de motor para veículos
8534 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Galões de combustível portáteis
2895 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos
2643 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos > Ceras, graxas e protetores de veículos
2894 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos > Escovas para limpeza de carro
499766 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos > Kits de limpeza da injeção de combustível
2704 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos > Limpadores de carpetes e estofados de veículos
2846 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos > Limpadores de vidro de veículos
2590 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Limpeza de veículos > Soluções para limpeza de carro
3812 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Pintura de automóveis
8144 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Pintura de automóveis > Tinta para calibradores do freio de veículos motorizados
8450 - Veículos e peças > Peças e acessórios de veículos > Manutenção, cuidado e decoração para veículos motorizados > Pintura de automóveis > Tinta para carroceria para veículos motorizados
3977 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios de aeronaves
3391 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações
1122 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Cuidados com embarcações
3955 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Cuidados com embarcações > Polimentos de embarcações
3866 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Cuidados com embarcações > Produtos de limpeza para embarcações
3315 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem
3452 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Correntes para âncora
3572 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Cunha para doca
3718 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Escada para barco
3899 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Escadas para doca
3655 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Gancho para barco
3362 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Linhas e cordas para âncora
3480 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Molinetes de âncora
3189 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Doca e ancoragem > Âncoras
6293 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Iluminação para embarcações
1125 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Motores de embarcações
3995 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de direção de embarcações
3308 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de direção de embarcações > Cabos de direção de embarcações
3663 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de direção de embarcações > Volantes de embarcações
3619 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de escapamento de embarcações
3232 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de escapamento de embarcações > Coletores de embarcações
3309 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de escapamento de embarcações > Silenciadores e peças de embarcações
3606 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações
3143 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações > Alternadores de embarcações
3463 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações > Carburadores e peças de embarcações
3321 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações > Controles de motor de embarcações
3566 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações > Engates de motor de embarcações
3806 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações > Hélices de embarcações
3743 - Veículos e peças > Peças e acessórios de veículos > Peças e acessórios para embarcações > Peças de motor de embarcações > Peças de ignição de embarcações
